MMSI,Name,category,scene,timestamp_utc,sequence_index,observation_count,ais_lat,ais_lon,kalman_lat,kalman_lon,sog,cog,kalman_est_sog,kalman_est_cog,trajectory_point_source
525211111,KMN LMS 05,Fishing,S1A_IW_GRDH_1SDV_20260216T203002_20260216T203027_063249_07F0FC_4650,2026-02-16T20:30:02.000Z,1,2,-4.99,136.72999573,-4.99,136.72999573,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525211111,KMN LMS 05,Fishing,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,2026-02-25T09:20:02.000Z,2,2,-5.67611748,137.14508057,-5.67611698,137.145081,0.934714,69.446126,0.543363,96.181966,kalman_est_lat_lon_from_AIS_position_updates
525221113,TRIANIS 1,Fishing,S1A_IW_GRDH_1SDV_20260303T223214_20260303T223239_063469_07F964_7A45,2026-03-03T22:32:14.000Z,1,1,1.3628628,106.71363831,1.3628628,106.71363831,6.947817,255.223188,6.947817,255.223188,kalman_est_lat_lon_from_AIS_position_updates
525223456,,Fishing,S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7,2026-02-11T11:15:19.000Z,1,1,-4.97,106.79000092,-4.97,106.79000092,0.913599,139.100628,0.913599,139.100628,kalman_est_lat_lon_from_AIS_position_updates
525254596,KM RUKUN II,Fishing,S1A_IW_GRDH_1SDV_20260304T105031_20260304T105057_063476_07F9B1_4C2C,2026-03-04T10:50:31.000Z,1,1,-5.3,113.27999878,-5.3,113.27999878,1.359157,353.685349,1.359157,353.685349,kalman_est_lat_lon_from_AIS_position_updates
525256427,KM PUTRA HARAPAN 04,Fishing,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,1,2,-5.11,106.69999695,-5.11,106.69999695,0.149423,90.000445,0.149423,90.000445,kalman_est_lat_lon_from_AIS_position_updates
525256427,KM PUTRA HARAPAN 04,Fishing,S1A_IW_GRDH_1SDV_20260207T223330_20260207T223355_063119_07EC28_B5F7,2026-02-07T22:33:30.000Z,2,2,-5.11,106.69999695,-5.11,106.69999695,0.149423,90.000445,0.149423,90.000445,kalman_est_lat_lon_from_AIS_position_updates
525300009,RYOKO 8,Cargo,S1A_IW_GRDH_1SDV_20260205T102615_20260205T102640_063082_07EACD_A8FB,2026-02-05T10:26:15.000Z,1,1,-5.1,119.36000061,-5.1,119.36000061,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525300305,,Fishing,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,2026-03-14T21:51:07.000Z,1,1,-3.4,118.5,-3.4,118.5,0.065637,345.061244,0.065637,345.061244,kalman_est_lat_lon_from_AIS_position_updates
525301214,KM.TIRTAPUTRAKENCANA,Fishing,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,2026-02-13T09:20:03.000Z,1,1,-5.5,135.32000732,-5.5,135.32000732,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525301327,DHARMA RUCITRA 8,Cargo,S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,2026-02-03T21:28:35.000Z,1,2,-8.93,121.77999878,-8.93,121.77999878,16.201319,126.383427,16.201319,126.383427,kalman_est_lat_lon_from_AIS_position_updates
525301327,DHARMA RUCITRA 8,Cargo,S1A_IW_GRDH_1SDV_20260205T102443_20260205T102512_063082_07EACC_AEA0,2026-02-05T10:24:43.000Z,2,2,-9.42,120.66000366,-9.42007539,120.66002252,14.607127,243.100892,15.75214,281.504943,kalman_est_lat_lon_from_AIS_position_updates
525301356,SABUK NUSANTARA 45,Cargo,S1A_IW_GRDH_1SDV_20260206T092946_20260206T093011_063096_07EB4D_0A00,2026-02-06T09:29:46.000Z,1,1,-0.42,133.08999634,-0.42,133.08999634,5.535101,102.529978,5.535101,102.529978,kalman_est_lat_lon_from_AIS_position_updates
525301452,KM ANUGERAH VIII,Fishing,S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC,2026-02-16T22:09:04.000Z,1,1,-5.85374231,111.90673828,-5.85374231,111.90673828,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525301568,SPOB TELO CEMERLANG1,Fishing,S1A_IW_GRDH_1SDV_20260214T114109_20260214T114134_063214_07EFB0_1BCD,2026-02-14T11:41:09.000Z,1,1,-1.13,100.26000214,-1.13,100.26000214,0.600405,180.000000,0.600405,180,kalman_est_lat_lon_from_AIS_position_updates
525373737,,Fishing,S1A_IW_GRDH_1SDV_20260211T111519_20260211T111544_063170_07EE07_F4C7,2026-02-11T11:15:19.000Z,1,2,-5.08,106.91999817,-5.08,106.91999817,0.600405,0.000000,0.600405,0,kalman_est_lat_lon_from_AIS_position_updates
525373737,,Fishing,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29.000Z,2,2,-5.17,106.73999786,-5.17000014,106.73999785,0.000000,0.000000,0.48698,184.027403,kalman_est_lat_lon_from_AIS_position_updates
525400013,KM.MITRA NUSANTARA,Cargo,S1A_IW_GRDH_1SDV_20260201T214438_20260201T214503_063031_07E8E6_FA44,2026-02-01T21:44:38.000Z,1,1,-6.26,118.52999878,-6.26,118.52999878,5.265056,73.309594,5.265056,73.309594,kalman_est_lat_lon_from_AIS_position_updates
525400113,INDIAN TRANSPORT 02,Fishing,S1A_IW_GRDH_1SDV_20260219T205327_20260219T205356_063293_07F2AC_C4DF,2026-02-19T20:53:27.000Z,1,1,-0.91,131.24000549,-0.91,131.24000549,11.038245,22.379821,11.038245,22.379821,kalman_est_lat_lon_from_AIS_position_updates
525400862,,Fishing,S1A_IW_GRDH_1SDV_20260213T092003_20260213T092032_063198_07EF1E_DE17,2026-02-13T09:20:03.000Z,1,1,-5.55,135.33000183,-5.55,135.33000183,0.154417,326.426803,0.154417,326.426803,kalman_est_lat_lon_from_AIS_position_updates
525401071,EASTERN FAIR,Cargo,S1A_IW_GRDH_1SDV_20260206T110659_20260206T110724_063097_07EB59_9B4E,2026-02-06T11:06:59.000Z,1,1,-5.68,108.22000122,-5.68,108.22000122,11.351839,269.990597,11.351839,269.990597,kalman_est_lat_lon_from_AIS_position_updates
525401150,BINAMA 5,Fishing,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,2026-03-05T20:38:33.000Z,1,1,-6.16,135.13999939,-6.16,135.13999939,0.608583,350.596392,0.608583,350.596392,kalman_est_lat_lon_from_AIS_position_updates
525401289,MT WEDA PIONEER,Cargo,S1A_IW_GRDH_1SDV_20260205T210940_20260205T211005_063089_07EB08_863A,2026-02-05T21:09:40.000Z,1,1,0.44,127.94000244,0.44,127.94000244,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401410,,Fishing,S1A_IW_GRDH_1SDV_20260206T092802_20260206T092831_063096_07EB4D_DA48,2026-02-06T09:28:02.000Z,1,2,-7,133.94999695,-7,133.94999695,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401410,,Fishing,S1A_IW_GRDH_1SDV_20260206T092802_20260206T092831_063096_07EB4D_DA48,2026-02-06T09:28:02.000Z,2,2,-7,133.94999695,-7,133.94999695,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401518,PURBASARI NET 2-65%,Fishing,S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F,2026-02-18T09:28:01.000Z,1,1,-7.53,133.69000244,-7.53,133.69000244,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401537,HAIDA,Cargo,S1A_IW_GRDH_1SDV_20260216T220904_20260216T220929_063250_07F107_A8AC,2026-02-16T22:09:04.000Z,1,1,-6.26,113.09999847,-6.26,113.09999847,11.006731,29.221211,11.006731,29.221211,kalman_est_lat_lon_from_AIS_position_updates
525401571,ABM SATRIA,Cargo,S1A_IW_GRDH_1SDV_20260202T222539_20260202T222604_063046_07E974_4CF9,2026-02-02T22:25:39.000Z,1,1,-6.73,108.62000275,-6.73,108.62000275,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401679,KM-HARTAMULIA 04,Fishing,S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7,2026-02-18T21:51:32.000Z,1,1,-3.61758912,116.88766479,-3.61758912,116.88766479,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525401680,KM JAYA ELO.6,Cargo,S1A_IW_GRDH_1SDV_20260207T223355_20260207T223422_063119_07EC28_536D,2026-02-07T22:33:55.000Z,1,1,-5.89,106.09999847,-5.89,106.09999847,0.597363,269.999487,0.597363,269.999487,kalman_est_lat_lon_from_AIS_position_updates
525401685,BINTANG SAMUDRA 8,Cargo,S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,2026-03-07T11:16:59.000Z,1,1,-0.27,105.05000305,-0.27,105.05000305,2.547237,135.001594,2.547237,135.001594,kalman_est_lat_lon_from_AIS_position_updates
525401796,NUSANTARAMARITIM,Fishing,S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19.000Z,1,1,-6.67210957,106.60137177,-6.67210957,106.60137177,5.438682,252.242059,5.438682,252.242059,kalman_est_lat_lon_from_AIS_position_updates
525444111,BERKAH,Fishing,S1A_IW_GRDH_1SDV_20260223T111544_20260223T111609_063345_07F4B1_B4DD,2026-02-23T11:15:44.000Z,1,1,-3.58,107.34999847,-3.58,107.34999847,0.900608,0.000000,0.900608,0,kalman_est_lat_lon_from_AIS_position_updates
525500142,KM.MA NO.2,Cargo,S1A_IW_GRDH_1SDV_20260207T205512_20260207T205537_063118_07EC1F_A922,2026-02-07T20:55:12.000Z,1,1,-6.73,131.63000488,-6.73,131.63000488,10.954270,350.602024,10.95427,350.602024,kalman_est_lat_lon_from_AIS_position_updates
525500160,HERLIN 19,Passenger,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,2026-03-02T21:51:07.000Z,1,1,-1.18,116.77999878,-1.18,116.77999878,0.150101,0.000000,0.150101,0,kalman_est_lat_lon_from_AIS_position_updates
525500479,,Fishing,S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24.000Z,1,1,2.08,106,2.08,106,3.530707,60.924781,3.530707,60.924781,kalman_est_lat_lon_from_AIS_position_updates
525500700,,Fishing,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49.000Z,1,1,-10.08,139.83999634,-10.08,139.83999634,4.015180,206.204529,4.01518,206.204529,kalman_est_lat_lon_from_AIS_position_updates
525500827,ETZOMER 503,Fishing,S1A_IW_GRDH_1SDV_20260314T215107_20260314T215132_063629_07FF74_5644,2026-03-14T21:51:07.000Z,1,1,-0.23,117.63999939,-0.23,117.63999939,0.600405,0.000000,0.600405,0,kalman_est_lat_lon_from_AIS_position_updates
525500891,,Fishing,S1A_IW_GRDH_1SDV_20260305T203833_20260305T203858_063497_07FA75_313F,2026-03-05T20:38:33.000Z,1,1,-5.3,134.80000305,-5.3,134.80000305,4.46009,296.652693,4.46009,296.652693,kalman_est_lat_lon_from_AIS_position_updates
525501114,YUIEEJAYAII,Fishing,S1A_IW_GRDH_1SDV_20260314T110659_20260314T110724_063622_07FF38_5352,2026-03-14T11:06:59.000Z,1,1,-5.91,109.77999878,-5.91,109.77999878,3.315331,277.794951,3.315331,277.794951,kalman_est_lat_lon_from_AIS_position_updates
525501415,KM DEWI BULAN 89,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,0.57,119.83999634,0.57,119.83999634,6.004118,216.871041,6.004118,216.871041,kalman_est_lat_lon_from_AIS_position_updates
525501465,INTER ARMADA 01,Cargo,S1A_IW_GRDH_1SDV_20260203T090304_20260203T090329_063052_07E9AC_6393,2026-02-03T09:03:04.000Z,1,1,-8.63,139.52000427,-8.63,139.52000427,17.225366,267.980734,17.225366,267.980734,kalman_est_lat_lon_from_AIS_position_updates
525501799,NOAH FORTUNA,Cargo,S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F,2026-02-02T11:40:41.000Z,1,1,-2.79,101.12000275,-2.79,101.12000275,9.489901,145.336125,9.489901,145.336125,kalman_est_lat_lon_from_AIS_position_updates
525501836,SEA ROSE,Cargo,S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13.000Z,1,1,-5.46,118.80999756,-5.46,118.80999756,12.321058,119.171744,12.321058,119.171744,kalman_est_lat_lon_from_AIS_position_updates
525501987,KM SUMBER BARU,Fishing,S1A_IW_GRDH_1SDV_20260214T222424_20260214T222449_063221_07EFF3_94E6,2026-02-14T22:24:24.000Z,1,1,-2.13,109.11000061,-2.13,109.11000061,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525508810,"KM ""PUTRI BONTOT""",Fishing,S1A_IW_GRDH_1SDV_20260223T111544_20260223T111609_063345_07F4B1_B4DD,2026-02-23T11:15:44.000Z,1,1,-4.04,107.13999939,-4.04,107.13999939,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525600080,,Fishing,S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7,2026-02-18T21:51:32.000Z,1,1,-2.04,116.87000275,-2.04,116.87000275,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525600095,BANDAR NELAYAN 108,Fishing,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,2026-02-15T10:41:28.000Z,1,1,-9.09,115.30999756,-9.09,115.30999756,0.843564,135.378175,0.843564,135.378175,kalman_est_lat_lon_from_AIS_position_updates
525600097,BANDAR NELAYAN 288,Fishing,S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,2026-02-15T10:41:28.000Z,1,1,-15.3,109.69999695,-15.3,109.69999695,5.791166,269.986807,5.791166,269.986807,kalman_est_lat_lon_from_AIS_position_updates
525600239,KLM GRIYA IDOLA,Fishing,S1A_IW_GRDH_1SDV_20260302T215132_20260302T215157_063454_07F8CE_EB80,2026-03-02T21:51:32.000Z,1,1,-1.71,116.81999969,-1.71,116.81999969,1.530727,11.307668,1.530727,11.307668,kalman_est_lat_lon_from_AIS_position_updates
525600329,PUTRA LEO SANTOSO,Fishing,S1A_IW_GRDH_1SDV_20260302T215132_20260302T215157_063454_07F8CE_EB80,2026-03-02T21:51:32.000Z,1,2,-2.02,116.87999725,-2.02,116.87999725,0.300203,0.000000,0.300203,0,kalman_est_lat_lon_from_AIS_position_updates
525600329,PUTRA LEO SANTOSO,Fishing,S1A_IW_GRDH_1SDV_20260307T220012_20260307T220037_063527_07FB8F_D038,2026-03-07T22:00:12.000Z,2,2,-4.53,115.20999908,-4.52999744,115.20999841,2.414656,240.175661,2.905743,218.537027,kalman_est_lat_lon_from_AIS_position_updates
525600354,FATIMA II,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,1.04,120.18000031,1.04,120.18000031,9.339451,44.994993,9.339451,44.994993,kalman_est_lat_lon_from_AIS_position_updates
525600370,PERINTIS JAYA 46,Fishing,S1A_IW_GRDH_1SDV_20260303T100844_20260303T100912_063461_07F912_6A18,2026-03-03T10:08:44.000Z,1,1,-8.56,124.65000153,-8.56,124.65000153,5.549945,254.295201,5.549945,254.295201,kalman_est_lat_lon_from_AIS_position_updates
525600381,PERINTIS JAYA VII,Fishing,S1A_IW_GRDH_1SDV_20260225T091841_20260225T091912_063373_07F5C4_0A47,2026-02-25T09:18:41.000Z,1,1,-9.61,137.19000244,-9.61,137.19000244,4.154626,288.213406,4.154626,288.213406,kalman_est_lat_lon_from_AIS_position_updates
525600471,KM=SUMBER JAYA VI,Fishing,S1A_IW_GRDH_1SDV_20260303T223354_20260303T223421_063469_07F964_1054,2026-03-03T22:33:54.000Z,1,1,-6.7102998,105.93223572,-6.7102998,105.93223572,4.137050,139.216813,4.13705,139.216813,kalman_est_lat_lon_from_AIS_position_updates
525600491,KM SENTOSA 209,Cargo,S1A_IW_GRDH_1SDV_20260303T223329_20260303T223354_063469_07F964_12E5,2026-03-03T22:33:29.000Z,1,1,-5.48,106.80000305,-5.48,106.80000305,7.204865,180,7.204865,180,kalman_est_lat_lon_from_AIS_position_updates
525600493,,Fishing,S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,2026-02-21T09:52:18.000Z,1,1,-8.4,136.80000305,-8.4,136.80000305,1.330884,296.801651,1.330884,296.801651,kalman_est_lat_lon_from_AIS_position_updates
525600509,KM. HARAPAN MAKMUR 1,Fishing,S1A_IW_GRDH_1SDV_20260215T090235_20260215T090304_063227_07F032_087D,2026-02-15T09:02:35.000Z,1,1,-6.71234562,139.94522095,-6.71234562,139.94522095,0.077254,212.004982,0.077254,212.004982,kalman_est_lat_lon_from_AIS_position_updates
525600718,,Fishing,S1A_IW_GRDH_1SDV_20260307T215922_20260307T215947_063527_07FB8F_1D9F,2026-03-07T21:59:22.000Z,1,1,-20.27250325,116.25183105,-20.27250325,116.25183105,0.385237,287.507469,0.385237,287.507469,kalman_est_lat_lon_from_AIS_position_updates
525600759,KM.MEKAR-ALAM-B,Fishing,S1A_IW_GRDH_1SDV_20260211T202310_20260211T202335_063176_07EE3D_CF0F,2026-02-11T20:23:10.000Z,1,1,-9.93,138.74000549,-9.93,138.74000549,1.183074,90.001725,1.183074,90.001725,kalman_est_lat_lon_from_AIS_position_updates
525600768,,Fishing,S1A_IW_GRDH_1SDV_20260225T092002_20260225T092032_063373_07F5C5_3808,2026-02-25T09:20:02.000Z,1,1,-4.31012285,135.31826019,-4.31012285,135.31826019,,241.400000,,,kalman_est_lat_lon_from_AIS_position_updates
525600798,AQUA BLU,Passenger,S1A_IW_GRDH_1SDV_20260211T093803_20260211T093831_063169_07EDFC_B4AD,2026-02-11T09:38:03.000Z,1,2,-0.96606445,130.70400238,-0.96606445,130.70400238,3.584870,185.939987,3.58487,185.939987,kalman_est_lat_lon_from_AIS_position_updates
525600798,AQUA BLU,Passenger,S1A_IW_GRDH_1SDV_20260224T210149_20260224T210214_063366_07F57B_C945,2026-02-24T21:01:49.000Z,2,2,-0.8215432,130.3181076,-0.8215447,130.31810751,0.000000,0.000000,2.830393,3.600204,kalman_est_lat_lon_from_AIS_position_updates
525600818,TB.CHARLY-XV,Fishing,S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA,2026-02-16T11:25:24.000Z,1,1,1.04,103.48000336,1.04,103.48000336,3.060729,101.312287,3.060729,101.312287,kalman_est_lat_lon_from_AIS_position_updates
525600918,KM SUMBER REJEKI,Fishing,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,1,2,-2.67,107.38999939,-2.67,107.38999939,2.163950,33.657059,2.16395,33.657059,kalman_est_lat_lon_from_AIS_position_updates
525600918,KM SUMBER REJEKI,Fishing,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,2,2,-2.67,107.38999939,-2.67,107.38999939,2.163950,33.657059,2.16395,33.657059,kalman_est_lat_lon_from_AIS_position_updates
525601104,KM ABIMANYU,Fishing,S1A_IW_GRDH_1SDV_20260307T111544_20260307T111609_063520_07FB52_A93E,2026-03-07T11:15:44.000Z,1,1,-4.28,107.41999817,-4.28,107.41999817,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525601147,STARINDOJAYASUKSES,Fishing,S1A_IW_GRDH_1SDV_20260217T102640_20260217T102705_063257_07F154_4EDC,2026-02-17T10:26:40.000Z,1,1,-2.53,118.55000305,-2.53,118.55000305,9.085652,187.588036,9.085652,187.588036,kalman_est_lat_lon_from_AIS_position_updates
525601345,MV LOMBOK STRAIT,Cargo,S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33.000Z,1,1,0.17,119.56999969,0.17,119.56999969,9.992840,212.736347,9.99284,212.736347,kalman_est_lat_lon_from_AIS_position_updates
525601478,WIRA HARMONI,Cargo,S1A_IW_GRDH_1SDV_20260202T114135_20260202T114200_063039_07E931_6DD7,2026-02-02T11:41:35.000Z,1,1,-0.38,99.66999817,-0.38,99.66999817,10.224587,310.235601,10.224587,310.235601,kalman_est_lat_lon_from_AIS_position_updates
525601550,HASIL ABADI 58,Fishing,S1A_IW_GRDH_1SDV_20260218T110749_20260218T110817_063272_07F1E4_7B1A,2026-02-18T11:07:49.000Z,1,2,-3.63,107.36000061,-3.63,107.36000061,3.232326,21.759622,3.232326,21.759622,kalman_est_lat_lon_from_AIS_position_updates
525601550,HASIL ABADI 58,Fishing,S1A_IW_GRDH_1SDV_20260223T111544_20260223T111609_063345_07F4B1_B4DD,2026-02-23T11:15:44.000Z,2,2,-3.63,107.36000061,-3.62999527,107.36000219,0.199776,269.999683,2.180443,203.385009,kalman_est_lat_lon_from_AIS_position_updates
525601599,OPUTA YI KOO,Passenger,S1A_IW_GRDH_1SDV_20260208T213541_20260208T213606_063133_07ECB4_51CC,2026-02-08T21:35:41.000Z,1,1,-5.06085025,122.06634521,-5.06085025,122.06634521,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525601800,BAKU SAYANG 01,Fishing,S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5,2026-02-03T21:25:40.000Z,1,2,1.14,125.43000031,1.14,125.43000031,2.546987,135.006523,2.546987,135.006523,kalman_est_lat_lon_from_AIS_position_updates
525601800,BAKU SAYANG 01,Fishing,S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5,2026-02-03T21:25:40.000Z,2,2,1.14,125.43000031,1.14,125.43000031,2.546987,135.006523,2.546987,135.006523,kalman_est_lat_lon_from_AIS_position_updates
525601897,SYS FORTUNA 88,Cargo,S1A_IW_GRDH_1SDV_20260202T204615_20260202T204640_063045_07E96C_F786,2026-02-02T20:46:15.000Z,1,1,-4.75,133.67999268,-4.75,133.67999268,7.280349,279.488686,7.280349,279.488686,kalman_est_lat_lon_from_AIS_position_updates
525666000,KM SAMUDRA INDAH,Fishing,S1A_IW_GRDH_1SDV_20260206T110749_20260206T110817_063097_07EB59_3D22,2026-02-06T11:07:49.000Z,1,2,-4.63939214,109.73419189,-4.63939214,109.73419189,1.815520,185.194318,1.81552,185.194318,kalman_est_lat_lon_from_AIS_position_updates
525666000,KM SAMUDRA INDAH,Fishing,S1A_IW_GRDH_1SDV_20260206T110749_20260206T110817_063097_07EB59_3D22,2026-02-06T11:07:49.000Z,2,2,-4.63939214,109.73419189,-4.63939214,109.73419189,1.815520,185.194318,1.81552,185.194318,kalman_est_lat_lon_from_AIS_position_updates
525668899,KM KTJ 1,Fishing,S1A_IW_GRDH_1SDV_20260214T114224_20260214T114249_063215_07EFB0_6B92,2026-02-14T11:42:24.000Z,1,1,3.67,99.38999939,3.67,99.38999939,1.499896,143.186092,1.499896,143.186092,kalman_est_lat_lon_from_AIS_position_updates
525700009,SURYA JAYA SAMPURNA,Fishing,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,1,2,-2.98,106.97000122,-2.98,106.97000122,3.002027,0.000000,3.002027,0,kalman_est_lat_lon_from_AIS_position_updates
525700009,SURYA JAYA SAMPURNA,Fishing,S1A_IW_GRDH_1SDV_20260207T223240_20260207T223305_063119_07EC28_5010,2026-02-07T22:32:40.000Z,2,2,-2.98,106.97000122,-2.98,106.97000122,3.002027,0.000000,3.002027,0,kalman_est_lat_lon_from_AIS_position_updates
525700108,,Fishing,S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,2026-03-02T21:51:07.000Z,1,1,1.5,132.8999939,1.5,132.8999939,0,0,0,0,kalman_est_lat_lon_from_AIS_position_updates
525700387,,Fishing,S1A_IW_GRDH_1SDV_20260215T090304_20260215T090329_063227_07F032_F223,2026-02-15T09:03:04.000Z,1,2,-8.43,140.1499939,-8.43,140.1499939,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525700387,,Fishing,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49.000Z,2,2,-8.79,140.11000061,-8.78999942,140.11000035,0.281298,224.644658,0.389294,198.457574,kalman_est_lat_lon_from_AIS_position_updates
525700486,JAYA KALBAR-I,Fishing,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49.000Z,1,1,-8.4,139.30000305,-8.4,139.30000305,0.106957,289.92528,0.106957,289.92528,kalman_est_lat_lon_from_AIS_position_updates
525700561,MPC.TELUK BALIKPAPAN,Fishing,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,2026-02-18T21:51:07.000Z,1,1,-1.29,116.80999756,-1.29,116.80999756,0.054582,0.000000,0.054582,0,kalman_est_lat_lon_from_AIS_position_updates
525700876,HASIL LAUT 216,Fishing,S1A_IW_GRDH_1SDV_20260203T090235_20260203T090304_063052_07E9AC_1676,2026-02-03T09:02:35.000Z,1,3,-10.02,139.97999573,-10.02,139.97999573,0.591148,269.996521,0.591148,269.996521,kalman_est_lat_lon_from_AIS_position_updates
525700876,HASIL LAUT 216,Fishing,S1A_IW_GRDH_1SDV_20260203T090235_20260203T090304_063052_07E9AC_1676,2026-02-03T09:02:35.000Z,2,3,-10.02,139.97999573,-10.02,139.97999573,0.591148,269.996521,0.591148,269.996521,kalman_est_lat_lon_from_AIS_position_updates
525700876,HASIL LAUT 216,Fishing,S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49.000Z,3,3,-10.15,139.92999268,-10.15000029,139.92998894,6.528901,264.713872,1.207648,261.337436,kalman_est_lat_lon_from_AIS_position_updates
525700956,KM.ANDIKA BAHARI-01,Fishing,S1A_IW_GRDH_1SDV_20260223T111519_20260223T111544_063345_07F4B1_92F4,2026-02-23T11:15:19.000Z,1,1,-4.86,107.23000336,-4.86,107.23000336,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525700970,KM  INTAN LAUT 12,Fishing,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,2026-03-07T20:22:45.000Z,1,1,-8.26,139.16000366,-8.26,139.16000366,0.000000,0.000000,0,0,kalman_est_lat_lon_from_AIS_position_updates
525701211,MAKMUR JAYA 8,Fishing,S1A_IW_GRDH_1SDV_20260208T091115_20260208T091134_063125_07EC68_6D64,2026-02-08T09:11:15.000Z,1,2,-8.24,139.13999939,-8.24,139.13999939,0.281603,315.290451,0.281603,315.290451,kalman_est_lat_lon_from_AIS_position_updates
525701211,MAKMUR JAYA 8,Fishing,S1A_IW_GRDH_1SDV_20260208T091115_20260208T091134_063125_07EC68_6D64,2026-02-08T09:11:15.000Z,2,2,-8.24,139.13999939,-8.24,139.13999939,0.281603,315.290451,0.281603,315.290451,kalman_est_lat_lon_from_AIS_position_updates
