scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog,timestamp_start,timestamp_end,gear_label,gear_probability,godark_probability,godark_label,spoofing_probability,spoofing_label,transshipment_probability,transshipment_label,transshipment_event_id,model_source,inference_status,yolo_class,yolo_confidence,yolo_bbox,yolo_image_name,yolo_source,yolo_patch_key,ai_gear_label,ai_gear_probability,ai_godark_probability,ai_spoofing_probability,ai_transshipment_probability,hybrid_status,ai_source,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,Nav_Status,Rot,Projected_Latitude,Projected_Longitude,True_Head,AIS_Length,AIS_Width,Draught,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url,AIS_update_status,AIS_update_source_kind,AIS_update_source_dataset,AIS_update_source_file,AIS_update_source_cache,AIS_update_datetime,AIS_update_note,SOG_COG_method,AIS_update_candidate_gfw_vessel_id,AIS_update_candidate_name,AIS_update_candidate_match_note,AIS_update_center_distance_km,AIS_update_source_url,AIS_update_fetch_time_utc,Sog_original,Cog_original,sog_cog_status,sog_cog_source,sog_cog_source_fields,sog_cog_formula,sog_cog_scene_timestamp_utc,sog_cog_distance_km,sog_cog_time_hours,AIS_Latitude_original,AIS_Longitude_original,ais_position_status,ais_position_source,ais_position_source_fields,ais_position_formula,ais_position_scene_timestamp_utc,ais_position_interpolation_ratio,Sog_before_ais_latlon_formula,Cog_before_ais_latlon_formula,ais_latlon_formula_status,ais_latlon_formula_source,ais_latlon_formula_note,ais_latlon_formula_neighbor_scene,ais_latlon_formula_time_gap_hours,ais_latlon_formula_distance_km,SOG_calc,COG_calc,distance_m,delta_time_s,gfw_live_track_window_days,gfw_live_track_point_count,gfw_live_track_nearest_time,gfw_live_track_nearest_minutes,kalman_status,kalman_note,kalman_scene_timestamp_utc,kalman_sequence_index,kalman_position_measurement_source,kalman_velocity_measurement_used,kalman_velocity_measurement_source,kalman_pred_lat,kalman_pred_lon,kalman_est_lat,kalman_est_lon,kalman_est_sog,kalman_est_cog,kalman_est_position_sigma_m,kalman_est_velocity_sigma_mps,kalman_model,kalman_process_acceleration_sigma_mps2,kalman_position_measurement_sigma_m,kalman_velocity_measurement_sigma_mps
S1A_IW_GRDH_1SDV_20260215T104128_20260215T104157_063228_07F03A_350C,2026-02-15T10:41:28Z,525600097,BANDAR NELAYAN 288,FISHING,FISHING,-9.13032311587397,115.24236940144866,5.791166,269.986807,-15.3,109.69999695,912.7095158224096,,912.7095158224096,84.308889,,,,1,Fishing100_Fishing_x9852_y15018.png,Fishing100_Fishing_x9852_y15018_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 84.31 hours from scene time.,,,,2026-02-15T10:41:28Z,2026-02-15T10:41:28Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F,2026-02-18T09:28:01Z,525100000,KLM GHINAYAH,FISHING,FISHING,-7.250903200545811,134.39561950583416,0.0,0.0,-5.1,119.40000153,1674.7725950480642,,1674.7725950480642,1799.533056,,227.872222,0.0,5,Fishing100_Fishing_x22543_y18931.png,Fishing100_Fishing_x22543_y18931_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1799.53 hours from scene time.,,,,2026-02-18T09:28:01Z,2026-02-18T09:28:01Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260218T201449_20260218T201514_063278_07F21A_600D,2026-02-18T20:14:49Z,525700486,JAYA KALBAR-I,FISHING,FISHING,-9.088796353925918,139.9663203168587,0.106957,289.92528,-8.4,139.30000305,105.96559276693944,,105.96559276693944,764.246944,,,,1,Fishing100_Fishing_x7889_y5160.png,Fishing100_Fishing_x7889_y5160_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 764.25 hours from scene time.,,,,2026-02-18T20:14:49Z,2026-02-18T20:14:49Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,2026-02-18T21:51:07Z,525900700,,FISHING,FISHING,-0.8631566503019269,117.53788291033273,0.01799,30.963784,-0.8,127.30000305,1085.4077907758096,,1085.4077907758096,920.851944,,,,2,Fishing100_Fishing_x10774_y12122.png,Fishing100_Fishing_x10774_y12122_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 920.85 hours from scene time.,,,,2026-02-18T21:51:07Z,2026-02-18T21:51:07Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260218T215132_20260218T215157_063279_07F220_27B7,2026-02-18T21:51:32Z,525900233,,FISHING,FISHING,-2.0446100027810314,116.90501148326548,6.004054,0.0,-1.9,116.90000153,16.089556478954187,,16.089556478954187,1207.858889,,,,1,Fishing100_Fishing_x7319_y8522.png,Fishing100_Fishing_x7319_y8522_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1207.86 hours from scene time.,,,,2026-02-18T21:51:32Z,2026-02-18T21:51:32Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260219T205511_20260219T205536_063293_07F2AC_3ED7,2026-02-19T20:55:11Z,525100000,KLM GHINAYAH,FISHING,FISHING,-6.906010091095724,131.56009405895136,0.0,0.0,-5.1,119.40000153,1359.555851615784,,1359.555851615784,1764.080278,,35.452778,0.0,5,Fishing100_Fishing_x21602_y12145.png,Fishing100_Fishing_x21602_y12145_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1764.08 hours from scene time.,,,,2026-02-19T20:55:11Z,2026-02-19T20:55:11Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.626366138458252,"75.77244567871094,79.78395080566406,115.80036926269533,118.39649963378906",Fishing100_Fishing_x21602_y12145_vv_vh_rgb.png,hasilyolov12n/predictions.csv,fishing100_fishing_x21602_y12145,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260221T095218_20260221T095242_063315_07F387_A808,2026-02-21T09:52:18Z,525600493,,FISHING,FISHING,-7.90793622972759,127.75149477652538,1.330884,296.801651,-8.4,136.80000305,997.4556301238092,,997.4556301238092,579.871667,,,,1,Fishing112_Fishing_x12777_y6839.png,Fishing112_Fishing_x12777_y6839_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 579.87 hours from scene time.,,,,2026-02-21T09:52:18Z,2026-02-21T09:52:18Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,2026-03-02T21:51:07Z,525100000,KLM GHINAYAH,FISHING,FISHING,-0.2782666130994196,117.57658836947402,0.0,0.0,-5.1,119.40000153,573.1096050950356,,573.1096050950356,1499.148056,,264.932222,0.0,5,Fishing112_Fishing_x11206_y5657.png,Fishing112_Fishing_x11206_y5657_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1499.15 hours from scene time.,,,,2026-03-02T21:51:07Z,2026-03-02T21:51:07Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T215107_20260302T215132_063454_07F8CE_E5BD,2026-03-02T21:51:07Z,525700108,,FISHING,FISHING,-0.4140419450214532,118.89966946243584,0.0,0.0,1.5,132.8999939,1571.10699871667,,1571.10699871667,1091.851944,,,,1,Fishing112_Fishing_x25931_y7160.png,Fishing112_Fishing_x25931_y7160_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1091.85 hours from scene time.,,,,2026-03-02T21:51:07Z,2026-03-02T21:51:07Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260302T215132_20260302T215157_063454_07F8CE_EB80,2026-03-02T21:51:32Z,525005002,BARAKUDA 02,PASSENGER,PASSENGER,-2.700562035006814,116.66882815494516,0.028934,106.466448,-6.099590858656789,123.62640380859376,858.8811164069475,,858.8800131354399,114.858889,,287.986111,9513015.427,3,Passenger_x4695_y15773_vv.png,Passenger_x4695_y15773_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 114.86 hours from scene time.,,,,2026-03-02T21:51:32Z,2026-03-02T21:51:32Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Passenger,0.361778974533081,"53.277381896972656,59.8392333984375,68.4608383178711,76.07640075683594",Passenger_x4695_y15773_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,passenger_x4695_y15773,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260303T223214_20260303T223239_063469_07F964_7A45,2026-03-03T22:32:14Z,525005001,KM.CIREMAI,PASSENGER,PASSENGER,-0.1338501780775543,107.68076074402052,17.862998,243.188509,-4.543570279371762,112.4176025390625,719.2078712026604,,719.2081263909912,83.462778,,409.773611,11163068.193,3,Passenger_x15249_y5076_vv.png,Passenger_x15249_y5076_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 83.46 hours from scene time.,,,,2026-03-03T22:32:14Z,2026-03-03T22:32:14Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260304T091115_20260304T091133_063475_07F9A3_C5EB,2026-03-04T09:11:15Z,525800144,KM  MARCEL JAYA 23,FISHING,FISHING,-8.192685649614868,139.1309087796066,0.0,0.0,-5.9,107.0,3553.999444717576,,3553.999444717576,1228.8125,,,,2,Fishing112_Fishing_x24777_y9841.png,Fishing112_Fishing_x24777_y9841_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1228.81 hours from scene time.,,,,2026-03-04T09:11:15Z,2026-03-04T09:11:15Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260307T111519_20260307T111544_063520_07FB52_E555,2026-03-07T11:15:19Z,525200335,CAITLYN7,FISHING,FISHING,-5.94215513014343,105.96269021367488,0.0,0.0,2.0,126.80000305,2476.565287947232,,2476.5648028970727,965.255278,,288.0,2464718.467,2,Fishing112_Fishing_x6067_y14346.png,Fishing112_Fishing_x6067_y14346_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 965.26 hours from scene time.,,,,2026-03-07T11:15:19Z,2026-03-07T11:15:19Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260307T111544_20260307T111609_063520_07FB52_A93E,2026-03-07T11:15:44Z,525901978,,FISHING,FISHING,-4.163054032216784,107.32377053148667,0.057061,35.50427,-6.0,108.80000305,261.6358008522252,,261.6358008522252,900.262222,,,,1,Fishing112_Fishing_x24802_y11385.png,Fishing112_Fishing_x24802_y11385_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 900.26 hours from scene time.,,,,2026-03-07T11:15:44Z,2026-03-07T11:15:44Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.7628432512283325,"46.18883514404297,49.62908172607422,75.31727600097656,77.77252960205078",Fishing112_Fishing_x24802_y11385_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,fishing112_fishing_x24802_y11385,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260307T111659_20260307T111724_063520_07FB52_CF91,2026-03-07T11:16:59Z,525101278,CHARLY MEGAH UTAMA,FISHING,FISHING,0.3198316318455307,105.28228582709788,6.004054,180.0,-0.5,108.0,315.6442302855489,,315.6442302855489,1861.716944,,,,1,Fishing112_Fishing_x12796_y11800.png,Fishing112_Fishing_x12796_y11800_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 1861.72 hours from scene time.,,,,2026-03-07T11:16:59Z,2026-03-07T11:16:59Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,Fishing,0.7699905633926392,"46.919464111328125,51.76459503173828,74.16047668457031,78.32430267333984",Fishing112_Fishing_x12796_y11800_vv_vh_rgb.png,RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,fishing112_fishing_x12796_y11800,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + RUNYOLO_FINALBISMILLAH/predictions_nms045/YOLOV12N_E150/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S1A_IW_GRDH_1SDV_20260307T111724_20260307T111749_063520_07FB52_4317,2026-03-07T11:17:24Z,525112345,KM PERINTIS JAYA 26,FISHING,FISHING,1.2757574354019574,105.31638355659588,8.435924,224.616578,-9.3,114.59999847,1562.1304452131335,,1562.1304452131335,657.29,,,,1,Fishing112_Fishing_x16675_y17901.png,Fishing112_Fishing_x16675_y17901_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,godark,1.0,AIS_update_time_gap_hours >= 24,SAR scene has MMSI but nearest AIS update is 657.29 hours from scene time.,,,,2026-03-07T11:17:24Z,2026-03-07T11:17:24Z,,,,,,,,,,FINAL_4_PIPELINE_MODELS.h5,gear=not_available;godark=not_available;spoofing=not_available;transshipment=not_available,,,,,,,,,,,,not_available,FINAL_4_PIPELINE_MODELS.h5 + hasilyolov12n/predictions.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
