scene,scene_time_utc,MMSI,Name,Ship_Type,gfw_shiptype,Center_latitude,Center_longitude,Sog,Cog,AIS_Latitude,AIS_Longitude,sar_ais_distance_km,sar_projected_distance_km,sar_kalman_est_distance_km,AIS_update_time_gap_hours,ais_position_time_gap_hours,kalman_dt_hours,kalman_pred_residual_m,kalman_mmsi_observation_count,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,source_file,candidate_type,score,rule,evidence,neighbor_mmsi,neighbor_distance_km,neighbor_sog
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,538009229,NORDIC ORION,CARGO,CARGO,2.2019494020221093,119.68299517163562,18.012162,0.0,2.39,119.68000030517578,20.91294867380427,,20.91294866527598,0.297778,,,,1,Cargo_x5242_y9459.png,Cargo_x5242_y9459_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.91 km with time gap 0.30 h; wide SAR-AIS distance 20.91 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,636016676,HBIS,CARGO,CARGO,2.4116286629664474,119.67138913542531,17.111554,0.0,2.68,119.66999816894533,29.841972382724595,,29.84197238211797,0.297778,,,,1,Cargo_x5118_y7137.png,Cargo_x5118_y7137_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 29.84 km with time gap 0.30 h; wide SAR-AIS distance 29.84 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,636020749,BERGE NANGA PARBAT,CARGO,CARGO,3.0184966083185074,119.6413618254986,20.413784,0.0,3.23,119.63999938964844,23.518623097139127,,23.51862309688806,0.297778,,,,1,Cargo_x4802_y417.png,Cargo_x4802_y417_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 23.52 km with time gap 0.30 h; wide SAR-AIS distance 23.52 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,636020790,MSXT ECHO,CARGO,CARGO,1.8617312640608,119.50873773833474,13.861358,4.965726,2.06,119.52999877929688,22.172754543779632,,22.172754552106067,0.297778,,,,1,Cargo_x3293_y13222.png,Cargo_x3293_y13222_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 22.17 km with time gap 0.30 h; wide SAR-AIS distance 22.17 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214208_20260201T214233_063031_07E8E6_8878,2026-02-01T21:42:08Z,636024874,PISCES HONOR,CARGO,CARGO,2.549537187589748,119.63747969583206,15.61054,0.0,2.79,119.63999938964844,26.739746414722934,,26.739746415131645,0.297778,,,,1,Cargo_x4744_y5609.png,Cargo_x4744_y5609_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 26.74 km with time gap 0.30 h; wide SAR-AIS distance 26.74 km with time gap 0.30 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,229243000,FLAG SEAMAN,CARGO,CARGO,1.3548051390813918,119.50761004596826,18.05214,183.814113,1.17,119.48999786376952,20.642484691877545,,20.642484731623835,0.290833,,,,1,Cargo_x6819_y2148.png,Cargo_x6819_y2148_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.64 km with time gap 0.29 h; wide SAR-AIS distance 20.64 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,232003534,BERGE RISHIRI,CARGO,CARGO,0.3187653092388811,119.12176018479816,20.729177,190.007639,0.05,119.08000183105467,30.243943781633043,,30.24394379963785,0.290833,,,,1,Cargo_x2506_y13619.png,Cargo_x2506_y13619_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 30.24 km with time gap 0.29 h; wide SAR-AIS distance 30.24 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,477681300,HUI CHANG HAI,CARGO,CARGO,0.078445288651437,119.20327395000446,20.182835,22.750368,0.29,119.29000091552734,25.423795497215266,,25.423795685860213,0.290833,,,,1,Cargo_x3414_y16282.png,Cargo_x3414_y16282_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 25.42 km with time gap 0.29 h; wide SAR-AIS distance 25.42 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,538010970,HL TRUST,CARGO,CARGO,1.4479425240701311,119.29142126245048,14.608386,189.460293,1.27,119.26000213623048,20.092230195271192,,20.092230122429875,0.290833,,,,1,Cargo_x4410_y1113.png,Cargo_x4410_y1113_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.09 km with time gap 0.29 h; wide SAR-AIS distance 20.09 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,563068200,CSK ZEPHYR,CARGO,CARGO,0.5816384008757786,119.2407590869544,16.310687,6.339419,0.75,119.26000213623048,18.84284963610945,,18.842849683700464,0.290833,,,,1,Cargo_x3834_y10708.png,Cargo_x3834_y10708_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 18.84 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,636014577,SETY,CARGO,CARGO,0.4735376215804204,119.277873280112,26.884342,209.427823,0.22,119.12999725341795,32.6368089098919,,32.63680910136624,0.290833,,,,1,Cargo_x4248_y11905.png,Cargo_x4248_y11905_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 32.64 km with time gap 0.29 h; wide SAR-AIS distance 32.64 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,636018336,MOUNT GILBOA,CARGO,CARGO,0.1766688805482228,119.16765413433689,19.556968,197.878532,-0.04,119.0999984741211,25.23973529857724,,25.23973543516179,0.290833,,,,1,Cargo_x3017_y15193.png,Cargo_x3017_y15193_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 25.24 km with time gap 0.29 h; wide SAR-AIS distance 25.24 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214233_20260201T214258_063031_07E8E6_DE84,2026-02-01T21:42:33Z,636022506,MOUNT ANETO,CARGO,CARGO,0.2641477831973072,119.15757555234433,25.670417,190.784639,-0.02,119.0999984741211,32.237956566245956,,32.2379566572504,0.290833,,,,1,Cargo_x2905_y14224.png,Cargo_x2905_y14224_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 32.24 km with time gap 0.29 h; wide SAR-AIS distance 32.24 km with time gap 0.29 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,356676000,KEY FRONTIER,CARGO,CARGO,-0.0352732334641505,119.13357800648804,16.486601,10.492111,0.14,119.18000030517578,20.16152101949424,,20.16152115683534,0.283889,,,,1,Cargo_x6241_y842.png,Cargo_x6241_y842_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.16 km with time gap 0.28 h; wide SAR-AIS distance 20.16 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,413145000,XIN BEI LUN,CARGO,CARGO,-1.4758692809580367,118.72056291348969,24.313705,20.221117,-1.19,118.83000183105467,34.035798115713646,,34.03579807380643,0.283889,,,,1,Cargo_x1649_y16810.png,Cargo_x1649_y16810_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 34.04 km with time gap 0.28 h; wide SAR-AIS distance 34.04 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,477902200,MAGSENGER 9,CARGO,CARGO,-0.0160034413050062,118.98555849175378,15.201059,189.090455,-0.2,118.95999908447266,20.655968161369177,,20.655968229798106,0.283889,,,,1,Cargo_x4590_y629.png,Cargo_x4590_y629_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.66 km with time gap 0.28 h; wide SAR-AIS distance 20.66 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214258_20260201T214323_063031_07E8E6_6469,2026-02-01T21:42:58Z,636018975,,CARGO,CARGO,-0.8636857689477081,118.9129119110472,10.364544,190.005846,-1.08,118.87000274658205,24.521606545774983,,24.52160647184633,0.283889,,,,1,Cargo_x3785_y10022.png,Cargo_x3785_y10022_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 24.52 km with time gap 0.28 h; wide SAR-AIS distance 24.52 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,352980794,FIRST PENGUIN,CARGO,CARGO,-2.84613649398581,118.56234681046584,17.453002,356.059692,-2.66,118.5500030517578,20.74281891324218,,20.742818926145937,0.276944,,,,1,Cargo_x3464_y15266.png,Cargo_x3464_y15266_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.74 km with time gap 0.28 h; wide SAR-AIS distance 20.74 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,354205000,CENTENNIAL HARMONY,CARGO,CARGO,-3.0095513225209976,118.55933026579083,14.40973,0.0,-2.83,118.55999755859376,19.965361234971624,,19.96536123555124,0.276944,,,,1,Cargo_x3428_y17073.png,Cargo_x3428_y17073_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 19.97 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,563222400,SEA GEMINI,CARGO,CARGO,-1.6847002813144152,118.75705899248965,17.780137,191.682536,-1.92,118.70999908447266,26.681814705086442,,26.68181480252743,0.276944,,,,1,Cargo_x5645_y2425.png,Cargo_x5645_y2425_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 26.68 km with time gap 0.28 h; wide SAR-AIS distance 26.68 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,636015916,MAGDALENA OLDENDORFF,CARGO,CARGO,-2.1261851209531804,118.74502270409336,20.970382,193.228848,-2.35,118.69000244140624,25.62695835446902,,25.626958391741756,0.276944,,,,1,Cargo_x5506_y7307.png,Cargo_x5506_y7307_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 25.63 km with time gap 0.28 h; wide SAR-AIS distance 25.63 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214323_20260201T214348_063031_07E8E6_F802,2026-02-01T21:43:23Z,636020969,MOUNT LOGAN,CARGO,CARGO,-2.4489331040672586,118.45651994167994,17.42209,181.9733,-2.62,118.45999908447266,19.025723115546544,,19.025723105453622,0.276944,,,,1,Cargo_x2293_y10873.png,Cargo_x2293_y10873_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 19.03 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,241106000,MARAN MARINER,CARGO,CARGO,-3.152400944747195,118.54384640433756,22.43062,15.504994,-2.92,118.5999984741211,26.583393631779746,,26.58339352445053,0.27,,,,1,Cargo_x6867_y1999.png,Cargo_x6867_y1999_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 26.58 km with time gap 0.27 h; wide SAR-AIS distance 26.58 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,414145000,LAN HUA HAI,CARGO,CARGO,-4.041382750901459,118.07373308429976,19.061058,208.113366,-4.21,117.98999786376952,20.923317524664938,,20.923317710223117,0.27,,,,1,Cargo_x1631_y11821.png,Cargo_x1631_y11821_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.92 km with time gap 0.27 h; wide SAR-AIS distance 20.92 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,525015383,KM DHARMA FERRY 3,PASSENGER,PASSENGER,-3.7722676895911897,118.35799525680616,6.225961,257.201291,-3.2275854551519,118.45905303955078,61.59577918141562,,61.59577866041709,0.73,,,,2,Passenger_x4791_y8850_vv.png,Passenger_x4791_y8850_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 61.60 km with time gap 0.73 h; wide SAR-AIS distance 61.60 km with time gap 0.73 h,,,
S1A_IW_GRDH_1SDV_20260201T214348_20260201T214413_063031_07E8E6_AD4A,2026-02-01T21:43:48Z,563053800,CSK ENTERPRISE,CARGO,CARGO,-3.042532075907038,118.44929494418324,18.060445,15.40492,-2.82,118.51000213623048,25.646379501957266,,25.646379611992792,0.27,,,,1,Cargo_x5818_y783.png,Cargo_x5818_y783_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 25.65 km with time gap 0.27 h; wide SAR-AIS distance 25.65 km with time gap 0.27 h,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13Z,525005054,KM. GUNUNG DEMPO,PASSENGER,PASSENGER,-5.335622834008936,118.47422578504376,17.75824,282.0787,-4.476487385132394,118.40309143066406,95.85613860570483,,95.85613807232944,0.736944,,,,1,Passenger_x9737_y9475_vv.png,Passenger_x9737_y9475_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 95.86 km with time gap 0.74 h; wide SAR-AIS distance 95.86 km with time gap 0.74 h,,,
S1A_IW_GRDH_1SDV_20260201T214413_20260201T214438_063031_07E8E6_4D01,2026-02-01T21:44:13Z,525501836,SEA ROSE,CARGO,CARGO,-5.372169490867878,118.64691981292106,12.321058,119.171744,-5.46,118.80999755859376,20.524941241003845,,20.524941377920186,0.263056,,,,1,Cargo_x11650_y9884.png,Cargo_x11650_y9884_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 20.52 km with time gap 0.26 h; wide SAR-AIS distance 20.52 km with time gap 0.26 h,,,
S1A_IW_GRDH_1SDV_20260201T214503_20260201T214528_063031_07E8E6_83C5,2026-02-01T21:45:03Z,525101091,SABUK NUSANTARA 79,PASSENGER,PASSENGER,-8.326720937491654,117.11567005894676,8.497186,294.15054,-7.0446754793175055,117.00439453125,143.08352007953408,,143.08352001572652,0.249167,,,,3,Passenger_x2209_y9234_vv.png,Passenger_x2209_y9234_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 143.08 km with time gap 0.25 h; wide SAR-AIS distance 143.08 km with time gap 0.25 h,,,
S1A_IW_GRDH_1SDV_20260202T100136_20260202T100148_063038_07E928_4736,2026-02-02T10:01:36Z,525005001,KM.CIREMAI,PASSENGER,PASSENGER,-5.038577553101636,124.0158304852078,13.369925,287.423839,-4.77317870078037,123.96560668945312,30.03101591003624,,30.031015984082124,0.026667,,,,3,Passenger_x1658_y8586_vv.png,Passenger_x1658_y8586_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 30.03 km with time gap 0.03 h; wide SAR-AIS distance 30.03 km with time gap 0.03 h,,,
S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F,2026-02-02T11:40:41Z,525021130,KMP.GAMBOLO,PASSENGER,PASSENGER,-2.454101185954189,100.25546667150996,8.122797,177.96504,-1.856364584850285,100.25642395019533,66.46545443278089,,66.46545497207329,0.321944,,,,1,Passenger_x17673_y5398_vv.png,Passenger_x17673_y5398_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 66.47 km with time gap 0.32 h; wide SAR-AIS distance 66.47 km with time gap 0.32 h,,,
S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F,2026-02-02T11:40:41Z,525501799,NOAH FORTUNA,CARGO,CARGO,-2.6226119098420013,101.00309089862424,9.489901,145.336125,-2.79,101.12000274658205,22.694878020016283,,22.694878237235482,0.321944,,,,1,Cargo_x25985_y7272.png,Cargo_x25985_y7272_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 22.69 km with time gap 0.32 h; wide SAR-AIS distance 22.69 km with time gap 0.32 h,,,
S1A_IW_GRDH_1SDV_20260202T114315_20260202T114340_063040_07E931_1FD8,2026-02-02T11:43:15Z,351780000,MARTORELL,CARGO,CARGO,5.4076403913805215,97.67119581192748,17.266802,123.792949,5.25,97.91000366210938,31.72233351098116,,31.722333316335003,0.279167,,,,1,Cargo_x9878_y18481.png,Cargo_x9878_y18481_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 31.72 km with time gap 0.28 h; wide SAR-AIS distance 31.72 km with time gap 0.28 h,,,
S1A_IW_GRDH_1SDV_20260202T222424_20260202T222449_063046_07E974_2178,2026-02-02T22:24:24Z,518100932,CHARLEY 2,PASSENGER,PASSENGER,-2.583139753657681,109.06947007238506,12.245611,49.369455,-1.6144332384626592,109.09664154052734,107.75770556274375,,107.75770539022416,0.406667,,,,2,Passenger_x11146_y16791_vv.png,Passenger_x11146_y16791_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 107.76 km with time gap 0.41 h; wide SAR-AIS distance 107.76 km with time gap 0.41 h,,,
S1A_IW_GRDH_1SDV_20260203T104128_20260203T104157_063053_07E9B4_E4AE,2026-02-03T10:41:28Z,525005223,DHARMA FERRY 8,PASSENGER,PASSENGER,-8.654158469153879,115.89340647426565,8.187318,67.83942,-9.535410419097802,115.93460083007812,98.0952094572386,,98.09520955705601,0.308889,,,,1,Passenger_x17002_y9724_vv.png,Passenger_x17002_y9724_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 98.10 km with time gap 0.31 h; wide SAR-AIS distance 98.10 km with time gap 0.31 h,,,
S1A_IW_GRDH_1SDV_20260203T212540_20260203T212605_063060_07E9F3_77A5,2026-02-03T21:25:40Z,525018023,KMP.TARUSI,PASSENGER,PASSENGER,1.9019522216305007,125.12552743414577,11.924862,158.307307,2.2773465948315423,125.13324737548828,41.75082139774962,,41.75082087092043,0.427778,,,,1,Passenger_x20023_y12820_vv.png,Passenger_x20023_y12820_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 41.75 km with time gap 0.43 h; wide SAR-AIS distance 41.75 km with time gap 0.43 h,,,
S1A_IW_GRDH_1SDV_20260203T212835_20260203T212900_063060_07E9F3_927D,2026-02-03T21:28:35Z,525005015,KM TIDAR,PASSENGER,PASSENGER,-7.888982665626877,122.43828831605278,14.199088,356.201373,-7.458815634675751,122.431640625,47.8380669472282,,47.838067458650066,0.476389,,,,1,Passenger_x15467_y4446_vv.png,Passenger_x15467_y4446_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 47.84 km with time gap 0.48 h; wide SAR-AIS distance 47.84 km with time gap 0.48 h,,,
S1A_IW_GRDH_1SDV_20260204T112316_20260204T112345_063068_07EA39_8722,2026-02-04T11:23:16Z,525003465,ADINDA WINDU KARSA,PASSENGER,PASSENGER,-5.815900398497331,105.79957207215055,0.020468,269.99998,-6.814625652260007,105.79936981201172,111.05333697313363,,111.05333672187668,0.387778,,,,1,Passenger_x25148_y4178_vv.png,Passenger_x25148_y4178_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 111.05 km with time gap 0.39 h; wide SAR-AIS distance 111.05 km with time gap 0.39 h,,,
S1A_IW_GRDH_1SDV_20260204T112525_20260204T112550_063068_07EA39_3544,2026-02-04T11:25:25Z,535501062,MV MARINA EXP 12,PASSENGER,PASSENGER,1.2374143146178438,104.09783638319166,1.502643,333.083463,0.1696011927495713,104.10301208496094,118.73696025956305,,118.73696056262499,0.423611,,,,2,Passenger_x24178_y9492_vv.png,Passenger_x24178_y9492_vh.png,new\metadata\metadata_with_vh_gfw_ais_identity_sog_cog_enriched_FINAL_kalman_estimated.csv,spoofing,1.0,close-time SAR/AIS mismatch or Kalman residual,SAR-AIS distance 118.74 km with time gap 0.42 h; wide SAR-AIS distance 118.74 km with time gap 0.42 h,,,
